curation,Variable ID,Variable name,Variable synonyms,Context of use,Growth stage,Variable status,Variable Xref,Institution,Scientist,Date,Language,Crop,Trait ID,Trait name,Trait class,Trait description,Trait synonyms,Main trait abbreviation,Alternative trait abbreviations,Entity,Attribute,Trait status,Trait Xref,Method ID,Method name,Method class,Method description,Formula,Method reference,Scale ID,Scale name,Scale class,Decimal places,Lower limit,Upper limit,Scale Xref,Category 1,Category 2,Category 3,Category 4,Category 5,Category 6,Category 7,Category 8,Category 9,Category 10
,CO_334:0003056,Attieke stickness scale 0-10,AttStickn_Meas_0to10,Trained Sensory panel,,Recommended,SOP_Sensory. Attikeke_EN_V1,,Ebah Catherine,#########,EN,Cassava,CO_334:0003104,Attieke stickness in the hand,Quality/Texture in hand,Ability of grains to stick in the palm after the granules are pressed in the hand,,AttStickn,,Attieke,Stickness in the hand,Recommended,"SOP_Sensory. Attikeke_Cote D ivoire_EN_V1, 2021. https://doi.org/10.18167/agritrop/00607",CO_334:0013007,Stickiness texture in the hand method,Measurement/Sensory descriptive measurement,"Put a part of the boiled sample between thumb and index fingers and using tapping motions, evaluate the amount of product adhering on them",,"WP2_SOP_Sensory Analysis_Fufu_Umudike Nigeria. 2020. https://doi.org/10.18167/agritrop/00595; SOP_Sensory_Boiled Cassava_Final_Uganda_June_2020- https://doi.org/10.18167/agritrop/00599; RTBfoods_E.6.5_SOP_Sensory Characterization_Boiled Cassava_Benin_2020 - https://doi.org/10.18167/agritrop/00598; SOP for sensory characterization of Eba. Ibadan, Nigeria, 2020. https://doi.org/10.18167/agritrop/00596; SOP_Sensory. Attikeke_Cote D ivoire_EN_V1, 2021. https://doi.org/10.18167/agritrop/00607",CO_334:0103032,Attieke Stickness in hand scale 0-10,Ordinal,,,,"SOP_Sensory. Attikeke_Cote D ivoire_EN_V1, 2021. https://doi.org/10.18167/agritrop/00607",0=Non sticky,10=chewing gum,,,,,,,,
,CO_334:0003057,Attieke sweetness scale 0-10,AttSwt_Meas_0to10,Trained Sensory panel,,Recommended,SOP_Sensory. Attikeke_EN_V1,"CNRA, Côte d’Ivoire",Ebah Catherine,#########,EN,Cassava,CO_334:0003105,Attieke sweetness taste,Quality/Taste,Basic taste produced by dilute aqueous solutions of natural or artificial substances such as sucrose,,AttTastSweet,,Attieke,Sweetness taste,Recommended,"SOP_Sensory_Boiled Cassava_Final_Uganda_June_2020- https://doi.org/10.18167/agritrop/00599 , RTBfoods_E.6.5_SOP_Sensory Characterization_Boiled Cassava_Benin_2020 - https://doi.org/10.18167/agritrop/00598; SOP_Sensory. Attikeke_Cote D ivoire_EN_V1, 2021.https https://doi.org/10.18167/agritrop/00607; SOP for sensory characterization of Eba. Ibadan, Nigeria, 2020. https://doi.org/10.18167/agritrop/00596",CO_334:0013003,Sweetness taste method,Measurement/Sensory descriptive measurement,Put a part of the sample in the mouth and on the tongue; then evaluate the intensity of sugary taste,,"SOP_Sensory_Boiled Cassava_Final_Uganda_June_2020- https://doi.org/10.18167/agritrop/00599 , RTBfoods_E.6.5_SOP_Sensory Characterization_Boiled Cassava_Benin_2020 - https://doi.org/10.18167/agritrop/00598; SOP_Sensory. Attikeke_Cote D ivoire_EN_V1, 2021.https https://doi.org/10.18167/agritrop/00607; SOP for sensory characterization of Eba. Ibadan, Nigeria, 2020. https://doi.org/10.18167/agritrop/00596",CO_334:0103033,Attieke Sweetness taste scale 0-10,Ordinal,,,,"SOP_Sensory. Attikeke_Cote D ivoire_EN_V1, 2021. https://doi.org/10.18167/agritrop/00607",0=Yace cassava variety,10=Bonoua cassava variety,,,,,,,,
,CO_334:0003058,Attieke brightness scale 0-10,AttBrigh_Meas_0to10,Trained Sensory panel,,Recommended,SOP_Sensory. Attikeke_EN_V1,"CNRA, Côte d’Ivoire",Ebah Catherine,#########,EN,Cassava,CO_334:0003106,Attieke brightness,Quality/Appearance,Brighter or somber,,AttBrigh,,Attieke,Brightness,Recommended,"SOP_Sensory. Attikeke_Cote D ivoire_EN_V1, 2021. https://doi.org/10.18167/agritrop/00607",CO_334:0013016,Brightness appearance method,Measurement/Sensory descriptive measurement,Observe the sample and evaluate the degree of brightness,,"SOP_Sensory. Attikeke_Cote D ivoire_EN_V1, 2021. https://doi.org/10.18167/agritrop/00607",CO_334:0103039,Brightness appearance scale 0-10,Ordinal,,,,"SOP_Sensory. Attikeke_Cote D ivoire_EN_V1, 2021. https://doi.org/10.18167/agritrop/00607",0=Dark,10=Clear,,,,,,,,
,CO_334:0003059,Attieke colour scale 0-10,AttOrCol_Meas_0to10,Trained Sensory panel,,Recommended,SOP_Sensory. Attikeke_EN_V1,"CNRA, Côte d’Ivoire",Ebah Catherine,#########,EN,Cassava,CO_334:0003107,Attieke orange colour,Quality/Appearance,Color of grains from light yellow to orange,,AttOrCol,,Attieke,Orange colour,Recommended,"SOP_Sensory. Attikeke_Cote D ivoire_EN_V1, 2021. https://doi.org/10.18167/agritrop/00607",CO_334:0013035,Orange colour appearance method,Measurement/Sensory descriptive measurement,Observe the sample and evaluate the intensity of the orange colour,,"SOP_Sensory. Attikeke_Cote D ivoire_EN_V1, 2021. https://doi.org/10.18167/agritrop/00607",CO_334:0103065,Orange colour scale 0-10,Ordinal,,,,"SOP_Sensory. Attikeke_Cote D ivoire_EN_V1, 2021. https://doi.org/10.18167/agritrop/00607",0=White,5=Yellow,10= Orange,,,,,,,
,CO_334:0003060,Attieke extraneous matters scale 0-10,AttExtrMat_Meas_0to10,Trained Sensory panel,,Recommended,SOP_Sensory. Attikeke_EN_V1,"CNRA, Côte d’Ivoire",Ebah Catherine,#########,EN,Cassava,CO_334:0003108,Attieke extraneous matters,Quality/Texture in mouth,Sensation of extraneous matters during mastication,,AttExtrMat,,Attieke,Extraneous matters,Recommended,"SOP_Sensory. Attikeke_Cote D ivoire_EN_V1, 2021. https://doi.org/10.18167/agritrop/00607",CO_334:0013021,Extraneous matters appearance method,Measurement/Sensory descriptive measurement,Observe the sample and evaluate the presence of absence of extraneous matter,,"SOP_Sensory. Attikeke_Cote D ivoire_EN_V1, 2021. https://doi.org/10.18167/agritrop/00607",CO_334:0103051,Extraneous matters appearance scale 0-10,Ordinal,,,,"SOP_Sensory. Attikeke_Cote D ivoire_EN_V1, 2021. https://doi.org/10.18167/agritrop/00607",0=Absence,10=High intensity,,,,,,,,
,CO_334:0003061,Attieke extraneous matters scale 0-10,AttExtrMat_Meas_0to10,Trained Sensory panel,,Recommended,SOP_Sensory. Attikeke_EN_V1,"CNRA, Côte d’Ivoire",Ebah Catherine,#########,EN,Cassava,CO_334:0003108,Attieke extraneous matters,Quality/Texture in mouth,Sensation of extraneous matters during mastication,,AttExtrMat,,Attieke,Extraneous matters,Recommended,"SOP_Sensory. Attikeke_Cote D ivoire_EN_V1, 2021. https://doi.org/10.18167/agritrop/00607",CO_334:0013022,Extraneous matters texture in mouth method,Measurement/Sensory descriptive measurement,"Put a part of the sample in mouth, chew it and after 5 chews, evaluate the presence or absence of extraneous matter",,"SOP_Sensory. Attikeke_Cote D ivoire_EN_V1, 2021. https://doi.org/10.18167/agritrop/00607",CO_334:0103052,Extraneous matters in mouth scale 0-10,Ordinal,,,,"SOP_Sensory. Attikeke_Cote D ivoire_EN_V1, 2021. https://doi.org/10.18167/agritrop/00607",0=Absence,10=High intensity,,,,,,,,
,CO_334:0003062,Attieke fermented taste scale 0-10,AttFermTast_Meas_0to10,Trained Sensory panel,,Recommended,SOP_Sensory. Attikeke_EN_V1,"CNRA, Côte d’Ivoire",Ebah Catherine,#########,EN,Cassava,CO_334:0003109,Attieke fermented taste,Quality/Taste,Intensity of the fermented taste,,AttFermTast,,Attieke,Fermented,Recommended,"SOP_Sensory. Attikeke_Cote D ivoire_EN_V1, 2021. https://doi.org/10.18167/agritrop/00607",CO_334:0013023,Fermented taste method,Measurement/Sensory descriptive measurement,Put a part of the sample in the mouth and evaluate the intensity of fermented taste,,"SOP_Sensory. Attikeke_Cote D ivoire_EN_V1, 2021. https://doi.org/10.18167/agritrop/00607",CO_334:0103053,Fermented taste scale 0-10,Ordinal,,,,"SOP_Sensory. Attikeke_Cote D ivoire_EN_V1, 2021. https://doi.org/10.18167/agritrop/00607",0=Gari,10=Mangnan (the traditional starter of attieke),,,,,,,,
,CO_334:0003063,Attieke firmness scale 0-10,AttFirm_Meas_0to10,Trained Sensory panel,,Recommended,SOP_Sensory. Attikeke_EN_V1,,Ebah Catherine,#########,EN,Cassava,CO_334:0003110,Attieke firmness,Quality/Texture in hand,Expression de la douceur ou de la dureté des grains dattiéké,,AttFirm,,Attieke,Firmness,Recommended,"SOP_Sensory. Attikeke_Cote D ivoire_EN_V1, 2021. https://doi.org/10.18167/agritrop/00607",CO_334:0013026,Firmness texture by touch method,Measurement/Sensory descriptive measurement,Put the sample between fingers and press to evaluate how hard the grains are.,,"SOP_Sensory. Attikeke_Cote D ivoire_EN_V1, 2021. https://doi.org/10.18167/agritrop/00607",CO_334:0103054,Firmness scale 0-10,Ordinal,,,,"SOP_Sensory. Attikeke_Cote D ivoire_EN_V1, 2021. https://doi.org/10.18167/agritrop/00607",0=Soft cheese (Laughing cow),5=Pitted olives,10=Hard candy,,,,,,,
,CO_334:0003064,Attieke grain size scale 0-10,AttGrSiz_Meas_0to10,Trained Sensory panel,,Recommended,SOP_Sensory. Attikeke_EN_V1,"CNRA, Côte d’Ivoire",Ebah Catherine,#########,EN,Cassava,CO_334:0003111,Attieke grain size,Quality/Appearance,Size or diameter of grains,,AttGrSiz,,Attieke,Size of grains,Recommended,"SOP_Sensory. Attikeke_Cote D ivoire_EN_V1, 2021. https://doi.org/10.18167/agritrop/00607",CO_334:0013041,Size of grains appearance method,Measurement/Sensory descriptive measurement,Observe the sample and evaluate the size of grains,,"SOP_Sensory. Attikeke_Cote D ivoire_EN_V1, 2021. https://doi.org/10.18167/agritrop/00607",CO_334:0103055,Grain size scale 0-10,Ordinal,,,,"SOP_Sensory. Attikeke_Cote D ivoire_EN_V1, 2021. https://doi.org/10.18167/agritrop/00607",0=Powdered sugar,10=Couscous,,,,,,,,
,CO_334:0003065,Attieke granularity scale 0-10,AttGran_Meas_0to10,Trained Sensory panel,,Recommended,SOP_Sensory. Attikeke_EN_V1,"CNRA, Côte d’Ivoire",Ebah Catherine,#########,EN,Cassava,CO_334:0003112,Attieke granularity,Quality/Texture in mouth,"Perception of the size, shape, and amount of grains (particles) in the sample.",,AttGran,,Attieke,Granularity,Recommended,"SOP_Sensory. Attikeke_Cote D ivoire_EN_V1, 2021. https://doi.org/10.18167/agritrop/00607",CO_334:0013027,Granularity texture in the mouth method,Measurement/Sensory descriptive measurement,"Put a part of the sample in mouth, chew it and after 5 chews, evaluate the granurality",,"SOP_Sensory. Attikeke_Cote D ivoire_EN_V1, 2021. https://doi.org/10.18167/agritrop/00607",CO_334:0103056,Granularity in mouth scale 0-10,Ordinal,,,,"SOP_Sensory. Attikeke_Cote D ivoire_EN_V1, 2021. https://doi.org/10.18167/agritrop/00607",0=Milk powder,5=medium size grain couscous,10=big grains couscous,,,,,,,
,CO_334:0003066,Attieke homogenity of grains scale 0-10,AttHomGr_Meas_0to10,Trained Sensory panel,,Recommended,SOP_Sensory. Attikeke_EN_V1,"CNRA, Côte d’Ivoire",Ebah Catherine,#########,EN,Cassava,CO_334:0003113,Attieke homogenity of grains,Quality/Appearance,Degree of uniformity of the size of grains,,AttHomGr,,Attieke,Homogenity of grains,Recommended,"SOP_Sensory. Attikeke_Cote D ivoire_EN_V1, 2021. https://doi.org/10.18167/agritrop/00607",CO_334:0013030,Homogenity of grains appearance method,Measurement/Sensory descriptive measurement,Observe the sample and evaluate the uniformity of grains,,"SOP_Sensory. Attikeke_Cote D ivoire_EN_V1, 2021. https://doi.org/10.18167/agritrop/00607",CO_334:0103060,Homogenity of grains scale 0-10,Ordinal,,,,"SOP_Sensory. Attikeke_Cote D ivoire_EN_V1, 2021. https://doi.org/10.18167/agritrop/00607",0=Broken corn grains,10=Fish Eggs,,,,,,,,
,CO_334:0003067,Attieke masticability scale 0-10,AttMast_Meas_0to10,Trained Sensory panel,,Recommended,SOP_Sensory. Attikeke_EN_V1,"CNRA, Côte d’Ivoire",Ebah Catherine,#########,EN,Cassava,CO_334:0003114,Attieke masticability,Quality/Texture in mouth,"Force required to a given deformation, penetration or to reduce to sample to a swallowable form, (being easily chewable)",,AttMast,,Attieke,Masticability,Recommended,"SOP_Sensory. Attikeke_Cote D ivoire_EN_V1, 2021. https://doi.org/10.18167/agritrop/00607",CO_334:0013031,Masticability texture in mouth method,Measurement/Sensory descriptive measurement,"Put a part of the sample in mouth, chew it and after 5 chews, evaluate the masticability",,"SOP_Sensory. Attikeke_Cote D ivoire_EN_V1, 2021. https://doi.org/10.18167/agritrop/00607",CO_334:0103061,Masticability scale 0-10,Ordinal,,,,"SOP_Sensory. Attikeke_Cote D ivoire_EN_V1, 2021. https://doi.org/10.18167/agritrop/00607",0=mush (Coco baca),10=uncooked gari,,,,,,,,
,CO_334:0003068,Attieke moldability scale 0-10,AttMold_Meas_0to10,Trained Sensory panel,,Recommended,SOP_Sensory. Attikeke_EN_V1,,Ebah Catherine,#########,EN,Cassava,CO_334:0003115,Attieke moldability in the hand,Quality/Texture in hand,Ability to form a ball,,AttMold,,Attieke,Moldability in the hand,Recommended,"SOP_Sensory. Attikeke_Cote D ivoire_EN_V1, 2021. https://doi.org/10.18167/agritrop/00607",CO_334:0013032,Moldability texture in touch method,Measurement/Sensory descriptive measurement,Try to make a ball of the sample and evaluate how easy it is to deform or break the sample,,"SOP_Sensory. Attikeke_Cote D ivoire_EN_V1, 2021. https://doi.org/10.18167/agritrop/00607",CO_334:0103062,Moldability in the hand scale 0-10,Ordinal,,,,"SOP_Sensory. Attikeke_Cote D ivoire_EN_V1, 2021. https://doi.org/10.18167/agritrop/00607",0=uncooked semolina,10=Moldable paste,,,,,,,,
,CO_334:0003069,Attieke mouth filled sensations scale 0-10,AttMouFilSens_Meas_0to10,Trained Sensory panel,,Recommended,SOP_Sensory. Attikeke_EN_V1,"CNRA, Côte d’Ivoire",Ebah Catherine,#########,EN,Cassava,CO_334:0003116,Attieke mouth filled sensations,Quality/Texture in mouth,Sensation that grains fill the mouth,,AttMouFilSens,,Attieke,Mouth filled sensations,Recommended,"SOP_Sensory. Attikeke_Cote D ivoire_EN_V1, 2021. https://doi.org/10.18167/agritrop/00607",CO_334:0013033,Mouth filled sensations texture in mouth method,Measurement/Sensory descriptive measurement,"Put a part of the sample in mouth, chew it and after 5 chews, evaluate the mouth filled sensetions",,"SOP_Sensory. Attikeke_Cote D ivoire_EN_V1, 2021. https://doi.org/10.18167/agritrop/00607",CO_334:0103063,Mouth filled sensations scale 0-10,Ordinal,,,,"SOP_Sensory. Attikeke_Cote D ivoire_EN_V1, 2021. https://doi.org/10.18167/agritrop/00607",0=Compacted,10=Dispersed,,,,,,,,
,CO_334:0003070,Attieke off-odours scale 0-10,AttOffOdo_Meas_0to10,Trained Sensory panel,,Recommended,SOP_Sensory. Attikeke_EN_V1,,Ebah Catherine,#########,EN,Cassava,CO_334:0003117,Attieke off-odours,Quality/Aroma,"Undesired or atypical odor associated with transformation or deterioration of the product. (Smoke, molds, over fermented, etc)",,AttOffOdo,,Attieke,Off-odours,Recommended,"SOP_Sensory. Attikeke_Cote D ivoire_EN_V1, 2021. https://doi.org/10.18167/agritrop/00607",CO_334:0013034,Off-odours aroma method,Measurement/Sensory descriptive measurement,Smell the sample and asses the presence or absence of off-odours,,"SOP_Sensory. Attikeke_Cote D ivoire_EN_V1, 2021. https://doi.org/10.18167/agritrop/00607",CO_334:0103064,Off-odours scale 0-10,Ordinal,,,,"SOP_Sensory. Attikeke_Cote D ivoire_EN_V1, 2021. https://doi.org/10.18167/agritrop/00607",0=Absence,10=High intensity,,,,,,,,
,CO_334:0003071,Attieke presence of fibers scale 0-10,AttPrFibr_Meas_0to10,Trained Sensory panel,,Recommended,SOP_Sensory. Attikeke_EN_V1,"CNRA, Côte d’Ivoire",Ebah Catherine,#########,EN,Cassava,CO_334:0003118,Attieke presence of fibers,Quality/Appearance,Quantity of fibers,,AttPrFibr,,Attieke,Presence of fibers,Recommended,"SOP_Sensory. Attikeke_Cote D ivoire_EN_V1, 2021. https://doi.org/10.18167/agritrop/00607",CO_334:0013036,Presence of fibers appearance method,Measurement/Sensory descriptive measurement,Observe the sample and evaluate the presence of absence of fibers,,"SOP_Sensory. Attikeke_Cote D ivoire_EN_V1, 2021. https://doi.org/10.18167/agritrop/00607",CO_334:0103066,Presence of fibers scale 0-10,Ordinal,,,,"SOP_Sensory. Attikeke_Cote D ivoire_EN_V1, 2021. https://doi.org/10.18167/agritrop/00607",0=Couscous,10=Gari,,,,,,,,
,CO_334:0003072,Attieke presence of lumps scale 0-10,AttPrLum_Meas_0to10,Trained Sensory panel,,Recommended,SOP_Sensory. Attikeke_EN_V1,"CNRA, Côte d’Ivoire",Ebah Catherine,#########,EN,Cassava,CO_334:0003119,Attieke presence of lumps,Quality/Appearance,Presence of aggregates,,AttPrLum,,Attieke,Presence of lumps,Recommended,"SOP_Sensory. Attikeke_Cote D ivoire_EN_V1, 2021. https://doi.org/10.18167/agritrop/00607",CO_334:0013037,Presence of lumps appearance method,Measurement/Sensory descriptive measurement,Observe the sample and evaluate the presence of absence of lumps,,"SOP_Sensory. Attikeke_Cote D ivoire_EN_V1, 2021. https://doi.org/10.18167/agritrop/00607",CO_334:0103068,Presence of lumps scale 0-10,Ordinal,,,,"SOP_Sensory. Attikeke_Cote D ivoire_EN_V1, 2021. https://doi.org/10.18167/agritrop/00607",0=Absence,10=High intensity,,,,,,,,
,CO_334:0003073,Attieke red palm oil aroma scale 0-10,AttRdPlmOilArom_Meas_0to10,Trained Sensory panel,,Recommended,SOP_Sensory. Attikeke_EN_V1,,Ebah Catherine,#########,EN,Cassava,CO_334:0003120,Attieke red palm oil aroma,Quality/Aroma,Characteristic odor of red palm oil,,AttRdPlmOilArom,,Attieke,Red palm oil,Recommended,"SOP_Sensory. Attikeke_Cote D ivoire_EN_V1, 2021. https://doi.org/10.18167/agritrop/00607",CO_334:0013039,Red palm oil aroma method,Measurement/Sensory descriptive measurement,Smell the sample and asses the presence or absence of red palm oil aroma,,"SOP_Sensory. Attikeke_Cote D ivoire_EN_V1, 2021. https://doi.org/10.18167/agritrop/00607",CO_334:0103070,Red palm oil aroma scale 0-10,Ordinal,,,,"SOP_Sensory. Attikeke_Cote D ivoire_EN_V1, 2021. https://doi.org/10.18167/agritrop/00607",0=Non présent,10=Red palm oil odor,,,,,,,,
,CO_334:0003074,Attieke sourness aroma scale 0-10,AttSourArom_Meas_0to10,Trained Sensory panel,,Recommended,SOP_Sensory. Attikeke_EN_V1,,Ebah Catherine,#########,EN,Cassava,CO_334:0003121,Attieke sourness aroma,Quality/Aroma,Odor of sourness,,AttSourArom,,Attieke,Sourness,Recommended,"SOP_Sensory. Attikeke_Cote D ivoire_EN_V1, 2021. https://doi.org/10.18167/agritrop/00607",CO_334:0013042,Sourness aroma method,Measurement/Sensory descriptive measurement,Smell the sample and asses the presence or absence of odour of sourness,,"SOP_Sensory. Attikeke_Cote D ivoire_EN_V1, 2021. https://doi.org/10.18167/agritrop/00607",CO_334:0103071,Sourness aroma scale 0-10,Ordinal,,,,"SOP_Sensory. Attikeke_Cote D ivoire_EN_V1, 2021. https://doi.org/10.18167/agritrop/00607",0=Absence,10=High intensity (pure vinegar),,,,,,,,
,CO_334:0003075,Attieke taste of red palm oil scale 0-10,AttTastRdPalmOil_Meas_0to10,Trained Sensory panel,,Recommended,SOP_Sensory. Attikeke_EN_V1,,Ebah Catherine,#########,EN,Cassava,CO_334:0003122,Attieke taste of red palm oil,Quality/Taste,Presence and Intensity of the taste of Red Palm oil,,AttTastRdPalmOil,,Attieke,Taste of red palm oil,Recommended,"SOP_Sensory. Attikeke_Cote D ivoire_EN_V1, 2021. https://doi.org/10.18167/agritrop/00607",CO_334:0013049,Taste of red palm oil Taste method,Measurement/Sensory descriptive measurement,Put a part of the sample in the mouth and evaluate the intensity of taste of red palm oil,,"SOP_Sensory. Attikeke_Cote D ivoire_EN_V1, 2021. https://doi.org/10.18167/agritrop/00607",CO_334:0103074,Taste of red palm oil scale 0-10,Ordinal,,,,"SOP_Sensory. Attikeke_Cote D ivoire_EN_V1, 2021. https://doi.org/10.18167/agritrop/00607",0=No red palm oil,10=Red palm oil,,,,,,,,
,CO_334:0003076,Attieke undesired taste scale 0-10,AttUndesTast_Meas_0to10,Trained Sensory panel,,Recommended,SOP_Sensory. Attikeke_EN_V1,,Ebah Catherine,#########,EN,Cassava,CO_334:0003123,Attieke undesired taste,Quality/Taste,"Any undesired taste in the sample (smoke, over-fermented, etc.).",,AttUndesTast,,Attieke,Undesired taste,Recommended,"SOP_Sensory. Attikeke_Cote D ivoire_EN_V1, 2021. https://doi.org/10.18167/agritrop/00607",CO_334:0013050,Undesired taste taste method,Measurement/Sensory descriptive measurement,Put a part of the sample in the mouth and evaluate the intensity of undesired taste,,"SOP_Sensory. Attikeke_Cote D ivoire_EN_V1, 2021. https://doi.org/10.18167/agritrop/00607",CO_334:0103075,Undesired taste scale 0-10,Ordinal,,,,"SOP_Sensory. Attikeke_Cote D ivoire_EN_V1, 2021. https://doi.org/10.18167/agritrop/00607",0=Absence,10=High intensity,,,,,,,,
,CO_334:0003077,Boiled cassava bitter aftertaste scale 0-100,boiCasBittAft_Meas_0to100,Trained Sensory panel,,Recommended,RTBfoods_E.6.5_SOP_Sensory Characterization_Boiled Cassava_2020,"FSA-UAC, Bénin",Laurent Adinsi,13/08/21,EN,Cassava,CO_334:0003035,Boiled root bitterness after taste,Quality/Taste,Feeling of slight bitterness after swallow,,BoiCasTastBit,,Boiled Root,Bitterness after taste,Recommended,"SOP_Sensory_Boiled Cassava_Final_Uganda_June_2020- https://doi.org/10.18167/agritrop/00599 , RTBfoods_E.6.5_SOP_Sensory Characterization_Boiled Cassava_Benin_2020 - https://doi.org/10.18167/agritrop/00598",CO_334:0013013,Bitterness after taste method,Measurement/Sensory descriptive measurement,Put a part of the boiled sample in the mouth and evaluate whether bitter after swallowing,,"SOP_Sensory_Boiled Cassava_Final_Uganda_June_2020- https://doi.org/10.18167/agritrop/00599 , RTBfoods_E.6.5_SOP_Sensory Characterization_Boiled Cassava_Benin_2020 - https://doi.org/10.18167/agritrop/00598",CO_334:0103034,Bitter aftertaste scale 0-100,Ordinal,,,,RTBfoods_E.6.5_SOP_Sensory Characterization_Boiled Cassava_Benin_2020 - https://doi.org/10.18167/agritrop/00598,0=Absent,100=Present,,,,,,,,
,CO_334:0003078,Boiled cassava bitterness scale 0-100,BoiCasBitt_Meas_0to100,Trained Sensory panel,,Recommended,RTBfoods_E.6.5_SOP_Sensory Characterization_Boiled Cassava_2020,"FSA-UAC, Bénin",Laurent Adinsi,13/08/21,EN,Cassava,CO_334:0003034,Boiled root taste bitterness,Quality/Taste,Basic taste produced by produced by dilute aqueous solutions of natural or artificial substances such as quinine,,BoiCasTastBit,,Boiled Root,Bitterness,Recommended,"SOP_Sensory_Boiled Cassava_Final_Uganda_June_2020- https://doi.org/10.18167/agritrop/00599 , RTBfoods_E.6.5_SOP_Sensory Characterization_Boiled Cassava_Benin_2020 - https://doi.org/10.18167/agritrop/00598",CO_334:0013014,Bitterness taste method,Measurement/Sensory descriptive measurement,Put a part of the boiled sample in the mouth and evaluate whether bitter after swallowing,,"SOP_Sensory_Boiled Cassava_Final_Uganda_June_2020- https://doi.org/10.18167/agritrop/00599 , RTBfoods_E.6.5_SOP_Sensory Characterization_Boiled Cassava_Benin_2020 - https://doi.org/10.18167/agritrop/00598",CO_334:0103035,Bitterness scale 0-100,Ordinal,,,,RTBfoods_E.6.5_SOP_Sensory Characterization_Boiled Cassava_Benin_2020 - https://doi.org/10.18167/agritrop/00598,0=Neutral/Absent,100=Bitter,,,,,,,,
,CO_334:0003079,Boiled cassava stickness scale 0-100,BoiCasStic_Meas_0to100,Trained Sensory panel,,Recommended,RTBfoods_E.6.5_SOP_Sensory Characterization_Boiled Cassava_2020,"FSA-UAC, Bénin",Laurent Adinsi,13/08/21,EN,Cassava,CO_334:0003032,Boiled root stickness in the hand,Quality/Texture in hand,Mechanical textural attribute relating to the force required to remove material that sticks to the finger,,boiCasHdStick,,Boiled Root,Stickness in the hand,Recommended,"SOP_Sensory_Boiled Cassava_Final_Uganda_June_2020- https://doi.org/10.18167/agritrop/00599 , RTBfoods_E.6.5_SOP_Sensory Characterization_Boiled Cassava_Benin_2020 - https://doi.org/10.18167/agritrop/00598",CO_334:0013007,Stickiness texture in the hand method,Measurement/Sensory descriptive measurement,"Put a part of the boiled sample between thumb and index fingers and using tapping motions, evaluate the amount of product adhering on them",,"WP2_SOP_Sensory Analysis_Fufu_Umudike Nigeria. 2020. https://doi.org/10.18167/agritrop/00595; SOP_Sensory_Boiled Cassava_Final_Uganda_June_2020- https://doi.org/10.18167/agritrop/00599; RTBfoods_E.6.5_SOP_Sensory Characterization_Boiled Cassava_Benin_2020 - https://doi.org/10.18167/agritrop/00598; SOP for sensory characterization of Eba. Ibadan, Nigeria, 2020. https://doi.org/10.18167/agritrop/00596; SOP_Sensory. Attikeke_Cote D ivoire_EN_V1, 2021. https://doi.org/10.18167/agritrop/00607",CO_334:0103037,boiled root stickness in hand scale 0-100,Ordinal,,,,RTBfoods_E.6.5_SOP_Sensory Characterization_Boiled Cassava_Benin_2020 - https://doi.org/10.18167/agritrop/00598,0=No sticky,100=Sticky,,,,,,,,
,CO_334:0003080,Boiled cassava sweetness scale 0-100,BoiCasSweet_Meas_0to100,Trained Sensory panel,,Recommended,RTBfoods_E.6.5_SOP_Sensory Characterization_Boiled Cassava_2020,"FSA-UAC, Bénin",Laurent Adinsi,13/08/21,EN,Cassava,CO_334:0003033,Boiled root sweetness taste,Quality/Taste,Basic taste produced by dilute aqueous solutions of natural or artificial substances such as sucrose,,BoiCasTastSweet,,Boiled Root,Sweetness taste,Recommended,"SOP_Sensory_Boiled Cassava_Final_Uganda_June_2020- https://doi.org/10.18167/agritrop/00599 , RTBfoods_E.6.5_SOP_Sensory Characterization_Boiled Cassava_Benin_2020 - https://doi.org/10.18167/agritrop/00598; SOP_Sensory. Attikeke_Cote D ivoire_EN_V1, 2021.https https://doi.org/10.18167/agritrop/00607; SOP for sensory characterization of Eba. Ibadan, Nigeria, 2020. https://doi.org/10.18167/agritrop/00596",CO_334:0013003,Sweetness taste method,Measurement/Sensory descriptive measurement,Put a part of the sample in the mouth and on the tongue; then evaluate the intensity of sugary taste,,"SOP_Sensory_Boiled Cassava_Final_Uganda_June_2020- https://doi.org/10.18167/agritrop/00599 , RTBfoods_E.6.5_SOP_Sensory Characterization_Boiled Cassava_Benin_2020 - https://doi.org/10.18167/agritrop/00598; SOP_Sensory. Attikeke_Cote D ivoire_EN_V1, 2021.https https://doi.org/10.18167/agritrop/00607; SOP for sensory characterization of Eba. Ibadan, Nigeria, 2020. https://doi.org/10.18167/agritrop/00596",CO_334:0103038,Boiled root sweetness taste scale 0-100,Ordinal,,,,RTBfoods_E.6.5_SOP_Sensory Characterization_Boiled Cassava_Benin_2020 - https://doi.org/10.18167/agritrop/00598,0=Neutral/Absent,100=Sweet,,,,,,,,
